item_id,book_title,author,average_rating
633,The Complete Idiot's Guide to Motorcycles,Darwin Holmstrom,3.7
634,Motorcycle Owner's Manual,Hugo  Wilson,3.77
636,How to Paint Your Motorcycle,JoAnn Bortles,4
637,How to Restore Your Motorcycle,Mark Zimmerman,3.66
639,Once Upon a Cool Motorcycle Dude,Kevin O'Malley,4.08
640,"Life is a Road, the Soul is a Motorcycle",Daniel B. Meyer,3.63
641,Motorcycle Touring: Everything You Need to Know,Gregory W. Frazier,3.5
642,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto,3.72
643,Motorcycle Basics Techbook,John Harold Haynes,3.88
644,"How to Ride a Motorcycle: A Rider's Guide to Strategy, Safety, and Skill Development",Pat Hahn,3.67
645,Motorcycle Camping Made Easy,Bob Woofter,3.62
648,Dos Logos,Robert Klanten,3.97
649,Logo Design Workbook: A Hands-On Guide to Creating Logos,Sean Adams,3.9
650,"LOGO Lounge: 2,000 International Identities by Leading Designers",Catharine M. Fishel,3.91
651,Letterhead and Logo Design 9,Mine Design,4.22
652,Los Logos: A Selected LOGO Collection,Nicholas Bourquin,3.96
653,The Big Book of Logos 3,David E. Carter,4.18
654,Great Short Works,Leo Tolstoy,4.31
655,The Death of Ivan Ilych And Other Stories,Leo Tolstoy,4.11
656,War and Peace,Leo Tolstoy,4.12
657,Tolstoy Lied: A Love Story,Rachel Kadish,3.45
658,The Kingdom of God Is Within You,Leo Tolstoy,4.12
659,Walk in the Light & Twenty-Three Tales,Leo Tolstoy,4.15
660,The Poet of Tolstoy Park,Sonny Brewer,3.93
662,Atlas Shrugged,Ayn Rand,3.69
663,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68
664,The Fountainhead,Ayn Rand,3.87
665,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand,3.51
666,Ayn Rand Answers: The Best of Her Q & A,Robert Mayhew,4.16
667,Anthem,Ayn Rand,3.63
668,We the Living,Ayn Rand,3.91
669,Capitalism: The Unknown Ideal,Ayn Rand,3.88
670,Letters of Ayn Rand,Ayn Rand,3.97
671,"Philosophy, Who Needs It / Ayn Rand: In",Ayn Rand,3.88
672,Sailing for Dummies,J.J. Isler,3.95
673,The Complete Sailor: Learning the Art of Sailing,David Seidman,4.31
674,Sailing Fundamentals,Gary Jobson,3.94
675,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,3.88
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23
677,Learning to Sail: The Annapolis Sailing School Guide for All Ages,Diane Goodman,4.07
678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,3.62
679,"Sailing Smart: Winning Techniques, Tactics, And Strategies",Buddy Melges,4.09
680,The Handbook Of Sailing,Bob Bond,4.05
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,3.1
682,More Natural Cures Revealed,Kevin Trudeau,3.41
683,Natural Capitalism,Paul Hawken,4
685,The Natural,Bernard Malamud,3.63
687,"Natural Hormone Balance for Women: Look Younger, Feel Stronger, and Live Life with Exuberance",Uzzi Reiss,4.08
688,Natural Resource Conservation: Management for a Sustainable Future,Daniel D. Chiras,3.39
690,The End of Print,David Carson,4.06
691,"Trek David Carson, Recent Werk",David Carson,4.24
692,David Carson 2ndsight,Lewis Blackwell,4.06
693,The Book of Probes,Marshall McLuhan,4.15
697,Ortlos: Architecture of the Net.Works,Ivan Redi,4.33
698,Digging to America,Anne Tyler,3.55
699,"America: A Concise History, Volume 2: Since 1865",James A. Henretta,3.83
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo,3.78
702,Modern Latin America,Thomas E. Skidmore,3.59
703,The Plot Against America,Philip Roth,3.77
704,Covenant with Black America,Tavis Smiley,3.76
705,Democracy in America,Alexis de Tocqueville,4.02
707,Naked Pictures of Famous People,Jon   Stewart,3.59
708,Kierkegaard's Relations to Hegel Reconsidered,Jon  Stewart,4.4
710,"Swiss Graphic Design: The Origins and Growth of an International Style, 1920-1965",Richard Hollis,4.35
711,Swiss Design 2002: Netzwerke / Ra(c)Seaux / Networks,Ruedi Baur,2
712,Benzin: Young Swiss Graphic Design,Thomas Bruggisser,4.12
713,Swiss Design 2004,Bundesamt fur Kultur,0
714,Swiss Design 2003: Desir Design,Swiss Federal Office of Culture,0
715,The Art of Structural Design: A Swiss Legacy,David P. Billington,4
716,Swiss Graphic Design,Hendrik Hellige,3.75
717,Charted Swiss Folk Designs,Elvira Parolini-Ruffini,2
720,Guitar Chord Encyclopedia: 36 Chords in Each Key,Steve Hall,3.73
721,"Incredible Chord Finder: Easy-to-Use Guide to Over 1,100 Guitar Chords",Songbook,3.67
722,Guitar Case Chord Book in Full Color - Compact Music Guides Series,Music Sales Corporation,4.5
723,Chord Workbook for Guitar Volume One,Bruce Arnold,4.4
724,Guitar Chord Bible,Phil Capone,4.2
725,"The Guitar Chord Wheel Book: Over 22,000 Chords!",Hal Leonard Publishing Company,4
726,Red Hot Chili Peppers,Hal Leonard Publishing Company,4
728,Mel Bays Guitar Chords,Mel Bay,4.5
729,"The Ultimate Guitar Chord Big Book: Over 100,000 Chords!",Don Latarski,0
730,"Complete Book of Guitar Chords, Scales, and Arpeggios",William Bay,3.94
731,Mel Bay's Guide to Guitar Chord Progression,Mike Christiansen,0
732,Mel Bay's Deluxe Encyclopedia of Guitar Chords,William Bay,4.53
733,Jazz Guitar Chord System: Private Lessons Series,Scott Henderson,4.75
735,The First Stage Guitar Chord Chart: Learn How to Play the Most Commonly Played Guitar Chords!,Chris Lopez,3.2
736,Jazz Guitar Chord Workout,Corey Christiansen,0
740,The Beatles Guitar Chord Songbook: A-I (Guitar Chord Songbooks),The Beatles,4.25
741,The Compact Rock Guitar Chord Reference,Len Vogler,0
743,The Guitar Three-Chord Songbook: Play 50 Rock Hits with Only 3 Easy Chords,Songbook,3.88
744,The Advanced Guitar Case Chord Book: Compact Reference Library,Askold Buk,3.33
746,Guitar Chord Guru: The Chord Book - Your Guide for Success!,Karl Aranjo,4.25
749,Children's Songs: Guitar Chord Songbook,Hal Leonard Publishing Company,4.5
750,Guitar Chord Songbook: Classic Rock,Hal Leonard Publishing Company,4
752,The Guitar Chord Deck,Ed Lozano,5
754,Guitar Picture Chords in Color,Ed Lozano,5
759,Collected Stories,Gabriel García Márquez,4.19
762,Crónica de una muerte anunciada,Gabriel García Márquez,3.97
764,Del amor y otros demonios,Gabriel García Márquez,3.98
765,Living to Tell the Tale,Gabriel García Márquez,3.99
766,Memoria de mis putas tristes,Gabriel García Márquez,3.6
769,Gabriel Garcia Marquez,Raymond L. Williams,3.8
770,The Presence of Hemingway in the Short Fiction of Gabriel Garcia Marquez,Harley D. Oberhelman,3.5
771,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,4.07
772,Science and Sensibility: The Elegant Logic of the Universe,Keith J. Laidler,3.6
774,Buddhism Pure and Simple,Hsing Yun,4.26
775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon,4.27
776,Buddhism Plain and Simple,Steve Hagen,4.08
777,Buddhism Is Not What You Think: Finding Freedom Beyond Beliefs,Steve Hagen,4.09
780,The Path to Buddha: A Tibetan Pilgrimage,Steve McCurry,4.19
781,The Shaolin Way: 10 Modern Secrets of Survival from a Shaolin Grandmaster,Steve DeMasco,3.26
782,"Meditation, Compassion & Lovingkindness: An Approach to Vipassana Practice",Steve Weissman,3.33
783,Now Zen,Charlotte Joko Beck,4.06
786,The Rough Guide to London,Rob Humphreys,4.02
787,The Mini Rough Guide to London,Rob Humphreys,3.75
788,The Rough Guide to London Restaurants 2004 6,Charles Campion,4.02
789,The Rough Guide to Walks in London and Southeast England,Helena Smith,4.15
790,Rough Guide Directions: London,Rob Humphreys,3.8
792,London: City Guide (Lonely Planet City Guide),Lonely Planet,4.03
793,Best of London (Lonely Planet Best Of),Lonely Planet,3.87
794,London,Lonely Planet,4.03
797,Lonely Planet Londres,Lonely Planet,4.03
798,Out to Eat London 2001 (Lonely Planet),Lonely Planet,3
799,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet,3
803,Lo mejor de Londres (Lonely Planet Best Of),Lonely Planet,3.87
805,"Thai Massage Manual: Natural Therapy for Flexibility, Relaxation, and Energy Balance",Maria Mercati,4.05
806,Encyclopedia of Thai Massage,C. Pierce Salguero,4.25
807,Thai Massage: Sacred Body Work,Ananda  Apfelbaum,4.31
810,Thai Yoga Massage: A Dynamic Therapy for Physical Well-Being and Spiritual Energy,Kam Thye Chow,3.89
811,Thai Massage,Nicky  Smith,3.62
812,Nuad Thai: Traditional Thai Massage,Max Chia,3.67
813,Thai Massage: A Traditional Medical Technique,Richard Gold,4.07
815,"Three Nights in August: Strategy, Heartbreak, and Joy Inside the Mind of a Manager",H.G. Bissinger,3.88
816,Cryptonomicon,Neal Stephenson,4.25
817,"Le Code Enigma (Cryptonomicon, #1)",Neal Stephenson,4.04
821,"Le Réseau Kinakuta (Cryptonomicon, #2)",Neal Stephenson,4.11
822,"The Confusion (The Baroque Cycle, #2)",Neal Stephenson,4.26
823,"Quicksilver (The Baroque Cycle, #1)",Neal Stephenson,3.93
824,The Cobweb,Neal Stephenson,3.61
826,The Big U,Neal Stephenson,3.26
827,"The Diamond Age: Or, A Young Lady's Illustrated Primer",Neal Stephenson,4.19
828,Interface,Neal Stephenson,3.68
829,"Odalisque (The Baroque Cycle, Vol. 1, Book 3)",Neal Stephenson,4.2
830,Snow Crash,Neal Stephenson,4.03
834,"Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments, Volume II: The Endgame",Dan Harrington,4.16
835,"Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments, Volume I: Strategic Play",Dan Harrington,4.24
836,The Good Eye,Dan    Harrington,0
837,Angelfish,Dan    Harrington,5
840,The Design of Everyday Things,Donald A. Norman,4.17
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.95
842,The Psychology of Everyday Things,Donald A. Norman,4.17
843,Doing Things with Things: The Design and Use of Everyday Objects,Alan Costall,2.6
845,Wire,D. Rozensztroch,4
846,Wild Things: The Material Culture of Everyday Life,Judith Attfield,3.64
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones,4.27
850,Creative Thought Remedies,Alex Jones,3.33
851,Noise,Alex Jones,0
853,Seven Mansions of Color,Alex Jones,3.9
855,Fields of Gold,Alex Jones,0
856,The Trust: The Private and Powerful Family Behind The New York Times,Susan E. Tifft,3.97
859,CSS Cookbook,Christopher Schmitt,3.89
863,How to Build a Real Estate Empire: Wisdom from the Best in the Business,John  Hamilton,3.52
864,The Alchemist,Paulo Coelho,3.87
866,"Fullmetal Alchemist, Vol. 9 (Fullmetal Alchemist, #9)",Hiromu Arakawa,4.58
868,"Fullmetal Alchemist, Vol. 3 (Fullmetal Alchemist, #3)",Hiromu Arakawa,4.56
869,"Fullmetal Alchemist, Vol. 8 (Fullmetal Alchemist, #8)",Hiromu Arakawa,4.57
870,"Fullmetal Alchemist, Vol. 1 (Fullmetal Alchemist, #1)",Hiromu Arakawa,4.5
871,"Fullmetal Alchemist, Vol. 4 (Fullmetal Alchemist, #4)",Hiromu Arakawa,4.55
872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho,3.87
873,"Fullmetal Alchemist, Vol. 2 (Fullmetal Alchemist, #2)",Hiromu Arakawa,4.52
876,Bookclub in a Box Discusses Khaled Hosseini's Novel The Kite Runner,Marilyn Herbert,4.18
877,Cambridge Wizard Student Guide the Kite Runner,Sue  Sherman,3.78
880,Pompeii,Robert   Harris,3.82
881,Pompeii . . . Buried Alive!,Edith Kunhardt,3.98
882,"Pompeii: The History, Life and Art of the Buried City",Marisa Ranieri Panetta,4.57
883,Pompeii: Lost and Found,Mary Pope Osborne,3.71
884,Pompeii: Monuments Past and Present,Alfonso De Franciscis,4.18
885,A.D. 62: Pompeii,Rebecca East,3.36
887,Pompeii: Public and Private Life,Paul Zanker,3.42
888,The Last Days of Pompeii,Edward Bulwer-Lytton,3.6
890,Of Mice and Men,John Steinbeck,3.87
891,Cliffsnotes on Steinbeck's of Mice and Men,Susan Van Kirk,3.91
894,Of Mice and Men (SparkNotes Literature Guide),SparkNotes,3.89
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74
902,The Westing Game,Ellen Raskin,4.02
903,The Egypt Game,Zilpha Keatley Snyder,3.83
905,The Inner Game of Tennis: The Classic Guide to the Mental Side of Peak Performance,W. Timothy Gallwey,4.25
909,"Jim Cramer's Mad Money: Watch TV, Get Rich",James J. Cramer,3.49
910,Trading with the Enemy: Seduction and Betrayal on Jim Cramer's Wall Street,Nicholas W. Maier,3.75
911,The Forewarned Investor: Don't Get Fooled Again by Corporate Fraud,Brett S. Messing,3.33
915,"A Lonely Resurrection (John Rain, #2)",Barry Eisler,4.11
916,And a Hard Rain Fell,John Ketwig,4.13
918,Hard Rain,Tim Riley,3.45
925,"A Clean Kill in Tokyo (John Rain, #1)",Barry Eisler,3.96
929,Memoirs of a Geisha,Arthur Golden,4.11
932,Memoirs of a Geisha: A Portrait of the Film,David        James,4.1
935,Geisha of Gion,Mineko Iwasaki,3.93
936,Memoirs Of A Geisha,Arthur Golden,4.11
938,How to Make Anyone Fall in Love with You,Leil Lowndes,3.58
939,How To Get Laid: The Rules On How To Succeed With Women And How To Make Anyone Fall In Love With You,Michael James,3
941,Love As A Foreign Language #5,J. Torres,3.44
943,Marriage Special Package- 2 books- Five Love Languages/Fight Fair,Gary Chapman,4.3
944,Jungle Love,Margaret Johnson,3.45
948,Building Literacy with Love: A Guide for Teachers and Caregivers of Children Birth Through Age 5,betty S. Bardige,3.6
951,The Five Love Languages: Men's Edition: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,4.27
952,The Five Love Languages of Children,Gary Chapman,4.2
953,"Cinco Lenguajes del Amor Para Solteros, Los: Five Love Languages for Singles",Gary Chapman,4.17
954,The Five Love Languages of Teenagers,Gary Chapman,4.12
955,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.69
957,Five Love Languages Journal: How To Express Heartfelt Commitment To Your Mate,Gary Chapman,4.18
959,Los Cinco Lenguajes Del Amor/the Five Languages of Love,Gary Chapman,4.25
960,"Angels & Demons (Robert Langdon, #1)",Dan Brown,3.9
961,Angels and Demons: What Do We Really Know About Them?,Peter Kreeft,4.05
962,"Angels, Demons & Gods of the New Millenium: Musings on Modern Magick",Lon Milo DuQuette,4.09
963,Angels and Demons in Art,Rosa Giorgi,4.11
964,Secrets of Angels and Demons,Dan Burstein,3.46
965,"Ángeles y demonios (Robert Langdon, #1)",Dan Brown,3.9
966,Angeles & Demonios,Dan Brown,3.9
967,"Angel Customers & Demon Customers: Discover Which is Which, and Turbo-Charge Your Stock",Larry Selden,3.42
968,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,3.84
969,The Da Vinci Code,Dan Brown,3.84
970,Fodor's Guide to The Da Vinci Code: On the Trail of the Bestselling Novel,Jennifer Paull,3.59
972,"Da Vinci Code (Robert Langdon, #2)",Dan Brown,3.84
973,"Who Can Crack the Leonardo Da Vinci Code? (Museum of Adventures, #1)",Thomas C. Brezina,3.54
974,The Da Vinci Code: Fact or Fiction?,Hank Hanegraaff,3.68
975,Deception Point,Dan Brown,3.71
978,"Point Deception (Cape Perdido, #1)",Marcia Muller,3.7
985,A Killing Rain: The Global Threat of Acid Precipitation,Thomas F. Pawlick,4
987,"A Killing Rain (Louis Kincaid, #6)",P.J. Parrish,4.04
988,"Winner Take All (John Rain, #3)",Barry Eisler,4.14
990,A Storm Without Rain: A Novel in Time,Jan Adkins,4.09
991,"Eye of the Storm (Hudson, #3)",V.C. Andrews,3.82
993,Storm in a Rain Barrel,Anne Mather,3.23
994,What Every Investor Needs to Know about Accounting Fraud,Jeff Madura,3.27
995,What Every Fidelity Investor Needs to Know,James Lowell,3.86
997,The Real Estate Investor's Tax Guide,Vernon Hoven,5
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley,4.03
1000,Millionaire Women Next Door: The Many Journeys of Successful American Businesswomen,Thomas J. Stanley,3.88
1004,Think and Grow Rich,Napoleon Hill,4.18
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18
1006,Think and Grow Rich!,Napoleon Hill,4.18
1009,The Think and Grow Rich Action Pack,Napoleon Hill,4.18
1013,Think and Grow Rich: Instant Motivator,Napoleon Hill,4.18
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.58
1015,Version Control with Subversion,Ben Collins-Sussman,3.6
1016,Practical Subversion,Garrett Rooney,3.83
1017,Control and Subversion: Gender Relations  in Tajikistan,Colette Harris,4.29
1018,Bodies of Subversion: A Secret History of Women and Tattoo,Margot Mifflin,4.01
1020,Dreams of Subversion in Medieval Jewish Art and Literature,Marc Michael Epstein,3.71
1021,Recovering Subversion: FEMINIST POLITICS BEYOND THE LAW,Nivedita Menon,4.22
1022,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95
1024,Real Estate Riches: How to Become Rich Using Your Banker's Money,Dolf de Roos,4.07
1025,The Insider's Guide to 52 Homes in 52 Weeks: Acquire Your Real Estate Fortune Today,Dolf de Roos,4
1027,The Insider's Guide to Tax-Free Real Estate Investments: Retire Rich Using Your IRA,Diane Kennedy,3
1031,"Trump: Think Like a Billionaire: Everything You Need to Know About Success, Real Estate, and Life",Donald J. Trump,3.65
1032,Trump: The Art of the Deal,Donald J. Trump,3.67
1033,Trump Strategies for Real Estate: Billionaire Lessons for the Small Investor,George H. Ross,4.11
1034,Trump University Real Estate 101: Building Wealth with Real Estate Investments,Gary W. Eldred,3.65
1035,Trump: How to Get Rich,Donald J. Trump,3.38
1036,Trump: The Way to the Top: The Best Business Advice I Ever Received,Donald J. Trump,3.38
1037,Trump,Donald J. Trump,3.55
1038,Trump: Surviving at the Top,Donald J. Trump,3.52
1041,Trump: The Best Real Estate Advice I Ever Received: 100 Top Experts Share Their Strategies,Donald J. Trump,3.56
1043,I Ain't Scared of You: Bernie Mac on How Life Is,Bernie Mac,4.14
1044,Maybe You Never Cry Again,Bernie Mac,4.26
1045,Bernie Mac,Joanne Mattern,5
1047,The Beginner's Guide to Real Estate Investing,Gary W. Eldred,3.68
1048,The Art of Deals and Dreams: The Complete Beginner's Guide to Intelligent Real Estate Investing.,Carlos Redmond,5
1051,Investing Without Losing: The Beginner's Guide to Real Estate Tax Lien and Tax Deed Auctions,Don Sausa,4
1052,The Richest Man in Babylon,George S. Clason,4.26
1054,Richest Man In Babylon For Today,Fred Siegel,3.88
1059,Shibumi,Trevanian,4.21
1060,Shibumi and the Kitemaker,Mercer Mayer,4.05
1067,1776,David McCullough,4.07
1070,"The Highland Scots of North Carolina, 1732-1776",Duane Meyer,3.77
1071,"The 1776 Quilt: Heartache, Heritage, and Happiness",Pam Holland,4.43
1072,Delaware 1638-1776 (Voices from Colonial America),National Geographic Kids,5
1073,"The Crescent Obscured: The United States and the Muslim World, 1776-1815",Robert J. Allison,3.62
1074,If You Were There in 1776,Barbara Brenner,3.78
1075,Gap Creek,Robert Morgan,3.73
1078,"The Good Earth (House of Earth, #1)",Pearl S. Buck,3.98
